haplotype,jaccard,union,total_ref,pop,mutual,total,seqID,unique_ref_motifs,shared_with_ref_perc
HG01258.paternal,0.04183807526938797,301424,15850,AMR,12611,298185,chr10,15850,79.56466876971609
HG01258.paternal,0.08270001518642993,302902,29767,AMR,25050,298185,chr1,29767,84.15359290489468
HG01258.paternal,0.028783012431146095,300455,10918,AMR,8648,298185,chr14,10918,79.20864627221103
HG01258.paternal,0.012757956188777675,299421,5056,AMR,3820,298185,chr21,5056,75.55379746835443
HG01258.paternal,0.04622137379368655,302782,18592,AMR,13995,298185,chr11,18592,75.27431153184165
HG01258.paternal,0.0530693466664437,299005,16688,AMR,15868,298185,chr3,16688,95.0862895493768
HG01258.paternal,0.04018800941376697,300836,14741,AMR,12090,298185,chr12,14741,82.0161454446781
HG01258.paternal,0.042510814737969124,300747,15347,AMR,12785,298185,chr16,15347,83.30618361894832
HG01258.paternal,0.03863348323455736,302199,15689,AMR,11675,298185,chr9,15689,74.41519535980623
HG01258.paternal,6.7071780219190576e-06,298188,5,AMR,2,298185,chrM,5,40.0
HG01258.paternal,0.06944513701203073,300813,23518,AMR,20890,298185,chr2,23518,88.82558040649715
HG01258.paternal,0.03313032967616821,301144,12936,AMR,9977,298185,chr4,12936,77.12585034013605
HG01258.paternal,0.03542517170363836,301537,14034,AMR,10682,298185,chr8,14034,76.11514892404162
HG01258.paternal,0.037256026222727466,301723,14779,AMR,11241,298185,chr6,14779,76.06062656472021
HG01361.maternal,0.041537379771250896,310034,15028,AMR,12878,307884,chr5,15028,85.69337237157306
HG01361.maternal,0.03117138759295892,308873,10617,AMR,9628,307884,chr22,10617,90.68475087124423
HG01361.maternal,0.019518393264747913,309298,7451,AMR,6037,307884,chr13,7451,81.02268151925917
HG01361.maternal,0.05165366155200481,308981,17057,AMR,15960,307884,chr7,17057,93.56862285278771
HG01361.maternal,0.03292758647452979,309224,11522,AMR,10182,307884,chr20,11522,88.37007463981948
HG01361.maternal,0.019902995979225457,308647,6906,AMR,6143,307884,chr18,6906,88.95163625832609
HG01361.maternal,0.029406158428828502,309527,10745,AMR,9102,307884,chr15,10745,84.70916705444392
HG01361.maternal,0.04990591086020674,310344,17948,AMR,15488,307884,chr17,17948,86.29373746378427
HG01361.maternal,0.05656279448023029,309868,19511,AMR,17527,307884,chr19,19511,89.83137717185177
HG01361.maternal,0.04107589054575976,310961,15850,AMR,12773,307884,chr10,15850,80.58675078864353
HG01361.maternal,0.08310344385136523,311744,29767,AMR,25907,307884,chr1,29767,87.03262001545336
HG01361.maternal,0.03386637004270996,308359,10918,AMR,10443,307884,chr14,10918,95.6493863344935
HG01361.maternal,0.01512929971843413,308276,5056,AMR,4664,307884,chr21,5056,92.24683544303798
HG01361.maternal,0.05463167551782507,309564,18592,AMR,16912,307884,chr11,18592,90.96385542168674
HG01361.maternal,0.041583497532203306,311614,16688,AMR,12958,307884,chr3,16688,77.64860977948226
HG01361.maternal,0.045098363151637656,308703,14741,AMR,13922,307884,chr12,14741,94.44406756665084
HG01361.maternal,0.03838641489067791,311282,15347,AMR,11949,307884,chr16,15347,77.85886492474098
HG01361.maternal,0.03893105751200843,311448,15689,AMR,12125,307884,chr9,15689,77.28344700108356
HG01361.maternal,9.74386623620431e-06,307886,5,AMR,3,307884,chrM,5,60.0
HG01361.maternal,0.05882277765175357,312991,23518,AMR,18411,307884,chr2,23518,78.28471808827281
HG01361.maternal,0.03550114420907556,309821,12936,AMR,10999,307884,chr4,12936,85.02628324056896
HG01361.maternal,0.040032048900419025,309527,14034,AMR,12391,307884,chr8,14034,88.29271768562063
HG01361.maternal,0.03957741986410163,310379,14779,AMR,12284,307884,chr6,14779,83.11793761418228
HG01123.paternal,0.044202900896293446,308939,15028,AMR,13656,307567,chr5,15028,90.87037529944104
HG01123.paternal,0.031621335079807154,308431,10617,AMR,9753,307567,chr22,10617,91.86210794009607
HG01123.paternal,0.02133661006947934,308437,7451,AMR,6581,307567,chr13,7451,88.32371493759227
HG01123.paternal,0.04553843180829992,310485,17057,AMR,14139,307567,chr7,17057,82.89265404232866
HG01123.paternal,0.032356481002174135,309088,11522,AMR,10001,307567,chr20,11522,86.79916681131748
HG01123.paternal,0.017027373159814754,309208,6906,AMR,5265,307567,chr18,6906,76.2380538662033
HG01123.paternal,0.027227107704719644,309875,10745,AMR,8437,307567,chr15,10745,78.5202419730107
HG01123.paternal,0.045670065339321164,311298,17948,AMR,14217,307567,chr17,17948,79.21216848673947
HG01123.paternal,0.054566441187281156,310154,19511,AMR,16924,307567,chr19,19511,86.74081287478857
HG01123.paternal,0.048040778762897286,308592,15850,AMR,14825,307567,chr10,15850,93.53312302839117
HG01123.paternal,0.08986876369064158,309518,29767,AMR,27816,307567,chr1,29767,93.44576208553096
HG01123.paternal,0.027218541764770388,310046,10918,AMR,8439,307567,chr14,10918,77.29437625938817
HG01123.paternal,0.01497678646797182,308010,5056,AMR,4613,307567,chr21,5056,91.2381329113924
HG01123.paternal,0.05754658556277176,308411,18592,AMR,17748,307567,chr11,18592,95.46041308089501
HG01123.paternal,0.04479415375395115,310353,16688,AMR,13902,307567,chr3,16688,83.30536912751678
HG01123.paternal,0.03894245181754006,310227,14741,AMR,12081,307567,chr12,14741,81.95509124211384
HG01123.paternal,0.04510691734336213,308977,15347,AMR,13937,307567,chr16,15347,90.81253665211442
HG01123.paternal,0.04639328766945915,308924,15689,AMR,14332,307567,chr9,15689,91.35062782841482
HG01123.paternal,0.0,307572,5,AMR,0,307567,chrM,5,0.0
HG01123.paternal,0.05842881256233856,312808,23518,AMR,18277,307567,chr2,23518,77.71494174674717
HG01123.paternal,0.03262484011379709,310377,12936,AMR,10126,307567,chr4,12936,78.27767470624613
HG01123.paternal,0.035688637410271194,310519,14034,AMR,11082,307567,chr8,14034,78.96536981616076
HG01123.paternal,0.042334133107413324,309254,14779,AMR,13092,307567,chr6,14779,88.58515461127276
HG01361.paternal,0.0372692150823905,311383,15028,AMR,11605,307960,chr5,15028,77.2225179664626
HG01361.paternal,0.026882673568916667,310237,10617,AMR,8340,307960,chr22,10617,78.55326363379486
HG01361.paternal,0.01970806459434557,309315,7451,AMR,6096,307960,chr13,7451,81.81452154073278
HG01361.paternal,0.0519030357951971,308980,17057,AMR,16037,307960,chr7,17057,94.02005041918274
HG01361.paternal,0.030467429588821943,310036,11522,AMR,9446,307960,chr20,11522,81.98229474049644
HG01361.paternal,0.020205423970450054,308630,6906,AMR,6236,307960,chr18,6906,90.29829134086302
HG01361.paternal,0.02896356228247464,309734,10745,AMR,8971,307960,chr15,10745,83.48999534667287
HG01361.paternal,0.05003576284401601,310378,17948,AMR,15530,307960,chr17,17948,86.52774682415868
HG01361.paternal,0.05808855127579622,309493,19511,AMR,17978,307960,chr19,19511,92.14289375224233
HG01361.paternal,0.048128930766715976,308941,15850,AMR,14869,307960,chr10,15850,93.81072555205047
HG01361.paternal,0.08142543340014986,312298,29767,AMR,25429,307960,chr1,29767,85.4268149292841
HG01361.paternal,0.028011954002237344,310189,10918,AMR,8689,307960,chr14,10918,79.58417292544422
HG01361.paternal,0.01376775217398345,308765,5056,AMR,4251,307960,chr21,5056,84.07832278481013
HG01361.paternal,0.054158663546122185,309775,18592,AMR,16777,307960,chr11,18592,90.23773666092943
HG01361.paternal,0.051304221110409484,308805,16688,AMR,15843,307960,chr3,16688,94.93648130393098
HG01361.paternal,0.0365971963457412,311308,14741,AMR,11393,307960,chr12,14741,77.28783664608913
HG01361.paternal,0.04659225544973682,308914,15347,AMR,14393,307960,chr16,15347,93.78380139440934
HG01361.paternal,0.039305222392416406,311409,15689,AMR,12240,307960,chr9,15689,78.01644464274332
HG01361.paternal,0.0,307965,5,AMR,0,307960,chrM,5,0.0
HG01361.paternal,0.06516409114425174,311199,23518,AMR,20279,307960,chr2,23518,86.22757037163024
HG01361.paternal,0.032905981530419445,310673,12936,AMR,10223,307960,chr4,12936,79.02752009894867
HG01361.paternal,0.040317916740707234,309515,14034,AMR,12479,307960,chr8,14034,88.91976628188685
HG01361.paternal,0.04073768324379406,310106,14779,AMR,12633,307960,chr6,14779,85.47939644089587
HG01358.maternal,0.03994816698739955,310227,15028,AMR,12393,307592,chr5,15028,82.46606334841628
HG01358.maternal,0.02920971091086688,309178,10617,AMR,9031,307592,chr22,10617,85.06169351040784
HG01358.maternal,0.021043590990115053,308550,7451,AMR,6493,307592,chr13,7451,87.14266541403839
HG01358.maternal,0.047160256492961926,310028,17057,AMR,14621,307592,chr7,17057,85.71847335404819
HG01358.maternal,0.029054768722751076,310104,11522,AMR,9010,307592,chr20,11522,78.19822947404964
HG01358.maternal,0.01803338652820893,308927,6906,AMR,5571,307592,chr18,6906,80.66898349261511
HG01358.maternal,0.031084407592148734,308740,10745,AMR,9597,307592,chr15,10745,89.31596091205212
HG01358.maternal,0.0537491705374917,308935,17948,AMR,16605,307592,chr17,17948,92.51727211945621
HG01358.maternal,0.04489726815057116,313048,19511,AMR,14055,307592,chr19,19511,72.03628722259238
HG01358.maternal,0.04839357950420081,308512,15850,AMR,14930,307592,chr10,15850,94.1955835962145
HG01358.maternal,0.0879705625304356,310081,29767,AMR,27278,307592,chr1,29767,91.63839150737394
HG01358.maternal,0.02820784318789303,309772,10918,AMR,8738,307592,chr14,10918,80.03297307199121
HG01358.maternal,0.014208416053563782,308268,5056,AMR,4380,307592,chr21,5056,86.62974683544304
HG01358.maternal,0.05552625192136559,309025,18592,AMR,17159,307592,chr11,18592,92.29238382099828
HG01358.maternal,0.049650256845158135,308941,16688,AMR,15339,307592,chr3,16688,91.91634707574305
HG01358.maternal,0.035079268743035685,311409,14741,AMR,10924,307592,chr12,14741,74.10623431246184
HG01358.maternal,0.046393472900418314,308621,15347,AMR,14318,307592,chr16,15347,93.29510653547925
HG01358.maternal,0.04691477166007112,308794,15689,AMR,14487,307592,chr9,15689,92.33858117152145
HG01358.maternal,1.3004197104615515e-05,307593,5,AMR,4,307592,chrM,5,80.0
HG01358.maternal,0.06250320891307697,311632,23518,AMR,19478,307592,chr2,23518,82.82166850922698
HG01358.maternal,0.03577556817263788,309457,12936,AMR,11071,307592,chr4,12936,85.58286951144095
HG01358.maternal,0.03411067562223287,311017,14034,AMR,10609,307592,chr8,14034,75.59498361122986
HG01358.maternal,0.04100790513833992,309672,14779,AMR,12699,307592,chr6,14779,85.92597604709385
HG02622.maternal,0.03941547598747816,310817,15028,AFR,12251,308040,chr5,15028,81.52116050039926
HG02622.maternal,0.02541189342257691,310760,10617,AFR,7897,308040,chr22,10617,74.38071018178393
HG02622.maternal,0.02009531939109404,309276,7451,AFR,6215,308040,chr13,7451,83.41162260099316
HG02622.maternal,0.05134192050345869,309221,17057,AFR,15876,308040,chr7,17057,93.07615641672041
HG02622.maternal,0.034636603812681306,308864,11522,AFR,10698,308040,chr20,11522,92.8484638083666
HG02622.maternal,0.017770409795538494,309447,6906,AFR,5499,308040,chr18,6906,79.62641181581233
HG02622.maternal,0.032813122657189046,308657,10745,AFR,10128,308040,chr15,10745,94.2577943229409
HG02622.maternal,0.042597763129699456,312669,17948,AFR,13319,308040,chr17,17948,74.20882549587698
HG02622.maternal,0.053848925724066486,310814,19511,AFR,16737,308040,chr19,19511,85.78237917072421
HG02622.maternal,0.04571386138294197,309731,15850,AFR,14159,308040,chr10,15850,89.33123028391167
HG02622.maternal,0.08862191313763466,310307,29767,AFR,27500,308040,chr1,29767,92.38418382772869
HG02622.maternal,0.026644779194026007,310680,10918,AFR,8278,308040,chr14,10918,75.81974720644807
HG02622.maternal,0.014960402747657068,308481,5056,AFR,4615,308040,chr21,5056,91.27768987341773
HG02622.maternal,0.0535496564848563,310030,18592,AFR,16602,308040,chr11,18592,89.29647160068846
HG02622.maternal,0.046166534578186716,310398,16688,AFR,14330,308040,chr3,16688,85.87008628954938
HG02622.maternal,0.04450405788472242,309028,14741,AFR,13753,308040,chr12,14741,93.29760531849942
HG02622.maternal,0.04130951384282485,310558,15347,AFR,12829,308040,chr16,15347,83.59288460285397
HG02622.maternal,0.04686034704661135,309238,15689,AFR,14491,308040,chr9,15689,92.36407674166614
HG02622.maternal,9.73893170411827e-06,308042,5,AFR,3,308040,chrM,5,60.0
HG02622.maternal,0.07076122164916825,309647,23518,AFR,21911,308040,chr2,23518,93.1669359639425
HG02622.maternal,0.03910364943654357,308897,12936,AFR,12079,308040,chr4,12936,93.37507730364874
HG02622.maternal,0.037395640074211506,310464,14034,AFR,11610,308040,chr8,14034,82.72766139375801
HG02622.maternal,0.043752243062269026,309287,14779,AFR,13532,308040,chr6,14779,91.56235198592597
HG02622.paternal,0.041993785152128246,309903,15028,AFR,13014,307889,chr5,15028,86.59834974713867
HG02622.paternal,0.026663744141518984,310234,10617,AFR,8272,307889,chr22,10617,77.91278138833945
HG02622.paternal,0.01829337208363607,309675,7451,AFR,5665,307889,chr13,7451,76.03006307878137
HG02622.paternal,0.04659237309971657,310480,17057,AFR,14466,307889,chr7,17057,84.80975552559066
HG02622.paternal,0.03321440239630204,309143,11522,AFR,10268,307889,chr20,11522,89.11647283457734
HG02622.paternal,0.017545504206977473,309367,6906,AFR,5428,307889,chr18,6906,78.59832030118737
HG02622.paternal,0.026917449288066983,310282,10745,AFR,8352,307889,chr15,10745,77.72917636109818
HG02622.paternal,0.046018966170361664,311502,17948,AFR,14335,307889,chr17,17948,79.86962335636282
HG02622.paternal,0.05594849912756851,310053,19511,AFR,17347,307889,chr19,19511,88.90882066526575
HG02622.paternal,0.044575444302474156,309924,15850,AFR,13815,307889,chr10,15850,87.1608832807571
HG02622.paternal,0.08693034949187352,310651,29767,AFR,27005,307889,chr1,29767,90.72126851882958
HG02622.paternal,0.03323588892633981,308552,10918,AFR,10255,307889,chr14,10918,93.92745924161935
HG02622.paternal,0.012144635984346196,309190,5056,AFR,3755,307889,chr21,5056,74.26819620253164
HG02622.paternal,0.04808300401601269,311503,18592,AFR,14978,307889,chr11,18592,80.56153184165233
HG02622.paternal,0.0460608795139952,310285,16688,AFR,14292,307889,chr3,16688,85.64237775647172
HG02622.paternal,0.04035935172226988,310114,14741,AFR,12516,307889,chr12,14741,84.90604436605386
HG02622.paternal,0.045245825302996985,309244,15347,AFR,13992,307889,chr16,15347,91.17091288199649
HG02622.paternal,0.04743900583640583,308923,15689,AFR,14655,307889,chr9,15689,93.40939511759832
HG02622.paternal,6.495784236030816e-06,307892,5,AFR,2,307889,chrM,5,40.0
HG02622.paternal,0.057612157495994944,313354,23518,AFR,18053,307889,chr2,23518,76.7624798027043
HG02622.paternal,0.03525330751855437,309900,12936,AFR,10925,307889,chr4,12936,84.45423623995053
HG02622.paternal,0.03333793417796281,311537,14034,AFR,10386,307889,chr8,14034,74.00598546387344
HG02622.paternal,0.036501180514286635,311305,14779,AFR,11363,307889,chr6,14779,76.88612220041952
HG02717.maternal,0.03791086977476464,311230,15028,AFR,11799,308001,chr5,15028,78.51344157572531
HG02717.maternal,0.026604502498703123,310361,10617,AFR,8257,308001,chr22,10617,77.77149854007723
HG02717.maternal,0.019794458327541228,309329,7451,AFR,6123,308001,chr13,7451,82.17688900818682
HG02717.maternal,0.04869259432516575,309965,17057,AFR,15093,308001,chr7,17057,88.48566570909304
HG02717.maternal,0.027649665836887233,310926,11522,AFR,8597,308001,chr20,11522,74.6137823294567
HG02717.maternal,0.020120118174514732,308696,6906,AFR,6211,308001,chr18,6906,89.93628728641761
HG02717.maternal,0.032499441228584475,308713,10745,AFR,10033,308001,chr15,10745,93.37366216845044
HG02717.maternal,0.053640639394869974,309355,17948,AFR,16594,308001,chr17,17948,92.45598395364387
HG02717.maternal,0.05068444370302169,311713,19511,AFR,15799,308001,chr19,19511,80.9748347086259
HG02717.maternal,0.04486265349447968,309946,15850,AFR,13905,308001,chr10,15850,87.72870662460568
HG02717.maternal,0.07850042946136923,313183,29767,AFR,24585,308001,chr1,29767,82.59146034198945
HG02717.maternal,0.02789891156857247,310263,10918,AFR,8656,308001,chr14,10918,79.28191976552482
HG02717.maternal,0.012529796269523228,309183,5056,AFR,3874,308001,chr21,5056,76.62183544303798
HG02717.maternal,0.055562019637882105,309402,18592,AFR,17191,308001,chr11,18592,92.4645008605852
HG02717.maternal,0.048974251284205086,309530,16688,AFR,15159,308001,chr3,16688,90.83772770853308
HG02717.maternal,0.03740204303356412,311106,14741,AFR,11636,308001,chr12,14741,78.9363001153246
HG02717.maternal,0.04379882497256117,309780,15347,AFR,13568,308001,chr16,15347,88.4081579461784
HG02717.maternal,0.046182785446718014,309401,15689,AFR,14289,308001,chr9,15689,91.07655044935943
HG02717.maternal,1.2986928656307427e-05,308002,5,AFR,4,308001,chrM,5,80.0
HG02717.maternal,0.06360745990445726,311693,23518,AFR,19826,308001,chr2,23518,84.30138617229356
HG02717.maternal,0.034940116477804074,310102,12936,AFR,10835,308001,chr4,12936,83.75850340136054
HG02717.maternal,0.03396959432341751,311455,14034,AFR,10580,308001,chr8,14034,75.38834259655123
HG02717.maternal,0.040779278567582296,310133,14779,AFR,12647,308001,chr6,14779,85.57412544827119
HG02630.paternal,0.04136681369135134,310152,15028,AFR,12830,307954,chr5,15028,85.37396859196167
HG02630.paternal,0.026168718009837427,310447,10617,AFR,8124,307954,chr22,10617,76.51879061881887
HG02630.paternal,0.020883435344534605,308953,7451,AFR,6452,307954,chr13,7451,86.59240370420078
HG02630.paternal,0.04604030820132215,310706,17057,AFR,14305,307954,chr7,17057,83.86586152312833
HG02630.paternal,0.034485438402207066,308826,11522,AFR,10650,307954,chr20,11522,92.43186946710641
HG02630.paternal,0.018753397354593224,309064,6906,AFR,5796,307954,chr18,6906,83.9270199826238
HG02630.paternal,0.03226360214809968,308738,10745,AFR,9961,307954,chr15,10745,92.70358306188925
HG02630.paternal,0.04772774034257497,311056,17948,AFR,14846,307954,chr17,17948,82.7167372409182
HG02630.paternal,0.05637960179103707,309988,19511,AFR,17477,307954,chr19,19511,89.57511147557788
HG02630.paternal,0.04474135066158606,309937,15850,AFR,13867,307954,chr10,15850,87.48895899053628
HG02630.paternal,0.07437440749247634,314342,29767,AFR,23379,307954,chr1,29767,78.53999395303524
HG02630.paternal,0.02970552808930711,309673,10918,AFR,9199,307954,chr14,10918,84.25535812419857
HG02630.paternal,0.013439789677490375,308859,5056,AFR,4151,307954,chr21,5056,82.1004746835443
