haplotype,jaccard,union,total_ref,pop,mutual,total,seqID,unique_ref_motifs,shared_with_ref_perc
HG01123.maternal,1.7622960073531802e-05,1815813,36,AMR,32,1815809,chrM,36,88.88888888888889
HG01123.maternal,0.053080085463464585,1820193,101000,AMR,96616,1815809,chr3,101000,95.65940594059406
HG01123.maternal,0.04575904687784058,1820711,88216,AMR,83314,1815809,chr10,88216,94.44318490976694
HG01123.maternal,0.020741774941427385,1817829,39725,AMR,37705,1815809,chr18,39725,94.91504090623033
HG01258.paternal,0.023848991727698075,1754288,44164,AMR,41838,1751962,chr13,44164,94.73326691422878
HG01258.paternal,0.05048324050506023,1755751,92425,AMR,88636,1751962,chr17,92425,95.90045983229646
HG01258.paternal,0.04773380563862838,1756491,88373,AMR,83844,1751962,chr6,88373,94.87513154470257
HG01258.paternal,0.05112584969116378,1755785,93589,AMR,89766,1751962,chr19,93589,95.91511822970648
HG01258.paternal,0.029133534255569436,1754576,53731,AMR,51117,1751962,chr22,53731,95.13502447376747
HG01258.paternal,0.04516782430481902,1755586,82920,AMR,79296,1751962,chr9,82920,95.62952243125905
HG01258.paternal,0.05525017264967289,1756447,101529,AMR,97044,1751962,chr11,101529,95.58254291877198
HG01258.paternal,0.03229913342398397,1754722,59436,AMR,56676,1751962,chr15,59436,95.35634968705835
HG01258.paternal,0.09170758775647815,1758873,168213,AMR,161302,1751962,chr1,168213,95.89151849143646
HG01258.paternal,0.032820933009991976,1755008,60647,AMR,57601,1751962,chr20,60647,94.97749270367866
HG01258.paternal,0.042415092362470014,1755908,78423,AMR,74477,1751962,chr16,78423,94.9683128673986
HG01258.paternal,0.07448138420395874,1758238,137232,AMR,130956,1751962,chr2,137232,95.42672263029031
HG01258.paternal,0.04816205742951165,1755822,88424,AMR,84564,1751962,chr5,88424,95.63466932054646
HG01258.paternal,0.01394901065709433,1753386,25882,AMR,24458,1751962,chr21,25882,94.49810679236535
HG01258.paternal,0.045566051437733346,1755715,83754,AMR,80001,1751962,chr12,83754,95.5190199871051
HG01258.paternal,0.041534348745238835,1755872,76839,AMR,72929,1751962,chr4,76839,94.91143820195474
HG01258.paternal,0.05179782969319453,1756618,95645,AMR,90989,1751962,chr7,95645,95.13199853625386
HG01258.paternal,0.032963928169635864,1755525,61432,AMR,57869,1751962,chr14,61432,94.20009115770283
HG01258.paternal,0.043156369925087854,1755523,79323,AMR,75762,1751962,chr8,79323,95.51075980484853
HG01258.paternal,6.278585400462446e-06,1751987,36,AMR,11,1751962,chrM,36,30.555555555555557
HG01258.paternal,0.055094966188438246,1756204,101000,AMR,96758,1751962,chr3,101000,95.8
HG01258.paternal,0.04778818505338078,1756250,88216,AMR,83928,1751962,chr10,88216,95.13920377255826
HG01258.paternal,0.021521843119971674,1753939,39725,AMR,37748,1751962,chr18,39725,95.0232850849591
HG01361.maternal,0.022892211643377566,1818304,44164,AMR,41625,1815765,chr13,44164,94.2509736436917
HG01361.maternal,0.048542462290848146,1819850,92425,AMR,88340,1815765,chr17,92425,95.58020016229375
HG01361.maternal,0.04605092206771261,1820311,88373,AMR,83827,1815765,chr6,88373,94.85589490002603
HG01361.maternal,0.049061019966374735,1820060,93589,AMR,89294,1815765,chr19,93589,95.41078545555567
HG01361.maternal,0.028118651580594886,1818366,53731,AMR,51130,1815765,chr22,53731,95.15921907278852
HG01361.maternal,0.04322434528048105,1820016,82920,AMR,78669,1815765,chr9,82920,94.87337192474675
HG01361.maternal,0.05349818207393577,1819931,101529,AMR,97363,1815765,chr11,101529,95.89673886278797
HG01361.maternal,0.03143022311157119,1818059,59436,AMR,57142,1815765,chr15,59436,96.14038629786661
HG01361.maternal,0.08876615743601507,1822226,168213,AMR,161752,1815765,chr1,168213,96.15903645972665
HG01361.maternal,0.031590185771909196,1818951,60647,AMR,57461,1815765,chr20,60647,94.74664863884446
HG01361.maternal,0.040951381294410526,1819670,78423,AMR,74518,1815765,chr16,78423,95.02059344835061
HG01361.maternal,0.07190266033147255,1821991,137232,AMR,131006,1815765,chr2,137232,95.46315728110062
HG01361.maternal,0.04635485382983365,1819831,88424,AMR,84358,1815765,chr5,88424,95.40170089568443
HG01361.maternal,0.013242905252432222,1817577,25882,AMR,24070,1815765,chr21,25882,92.99899544084693
HG01361.maternal,0.04403479824689651,1819402,83754,AMR,80117,1815765,chr12,83754,95.6575208348258
HG01361.maternal,0.04002488229268786,1819768,76839,AMR,72836,1815765,chr4,76839,94.79040591366363
HG01361.maternal,0.04980938869821351,1820721,95645,AMR,90689,1815765,chr7,95645,94.81833864812589
HG01361.maternal,0.03222775032057838,1818588,61432,AMR,58609,1815765,chr14,61432,95.40467508790206
HG01361.maternal,0.041633733514644305,1819342,79323,AMR,75746,1815765,chr8,79323,95.4905891103463
HG01361.maternal,1.5420429756362717e-05,1815773,36,AMR,28,1815765,chrM,36,77.77777777777777
HG01361.maternal,0.05309004721630385,1820134,101000,AMR,96631,1815765,chr3,101000,95.67425742574257
HG01361.maternal,0.04612098971505556,1820039,88216,AMR,83942,1815765,chr10,88216,95.15507390949487
HG01361.maternal,0.020806857130282175,1817670,39725,AMR,37820,1815765,chr18,39725,95.20453115166771
HG01123.paternal,0.0230939760734514,1816058,44164,AMR,41940,1813834,chr13,44164,94.96422425504936
HG01123.paternal,0.048772288884854284,1817610,92425,AMR,88649,1813834,chr17,92425,95.91452529077631
HG01123.paternal,0.046026192900993565,1818508,88373,AMR,83699,1813834,chr6,88373,94.711054281285
HG01123.paternal,0.049326093653727664,1817760,93589,AMR,89663,1813834,chr19,93589,95.80506256077103
HG01123.paternal,0.027858254611579418,1816948,53731,AMR,50617,1813834,chr22,53731,94.20446297295788
HG01123.paternal,0.04366979221289443,1817389,82920,AMR,79365,1813834,chr9,82920,95.71273516642547
HG01123.paternal,0.053437377454552654,1818203,101529,AMR,97160,1813834,chr11,101529,95.69679598932325
HG01123.paternal,0.03131315744995714,1816393,59436,AMR,56877,1813834,chr15,59436,95.69452856854431
HG01123.paternal,0.0885702830654994,1820780,168213,AMR,161267,1813834,chr1,168213,95.87071153834721
HG01123.paternal,0.03172993885513969,1816833,60647,AMR,57648,1813834,chr20,60647,95.05499035401586
HG01123.paternal,0.040975985987241524,1817772,78423,AMR,74485,1813834,chr16,78423,94.97851395636484
HG01123.paternal,0.07199367045139242,1820035,137232,AMR,131031,1813834,chr2,137232,95.48137460650577
HG01123.paternal,0.04657853198481292,1817597,88424,AMR,84661,1813834,chr5,88424,95.74436804487469
HG01123.paternal,0.01317328598587066,1815796,25882,AMR,23920,1813834,chr21,25882,92.41944208330113
HG01123.paternal,0.04407296672436541,1817486,83754,AMR,80102,1813834,chr12,83754,95.63961124244813
HG01123.paternal,0.04007254811786374,1817828,76839,AMR,72845,1813834,chr4,76839,94.80211871575632
HG01123.paternal,0.049929811461433694,1818673,95645,AMR,90806,1813834,chr7,95645,94.9406660044958
HG01123.paternal,0.031786624880192176,1817494,61432,AMR,57772,1813834,chr14,61432,94.04219299387941
HG01123.paternal,0.04152381057171779,1817680,79323,AMR,75477,1813834,chr8,79323,95.15146930902765
HG01123.paternal,2.756544726316457e-06,1813865,36,AMR,5,1813834,chrM,36,13.88888888888889
HG01123.paternal,0.05317597208594221,1818152,101000,AMR,96682,1813834,chr3,101000,95.72475247524753
HG01123.paternal,0.04599967883924584,1818404,88216,AMR,83646,1813834,chr10,88216,94.81953387140655
HG01123.paternal,0.020804248084710562,1815783,39725,AMR,37776,1813834,chr18,39725,95.0937696664569
HG01361.paternal,0.022906386204386904,1819187,44164,AMR,41671,1816694,chr13,44164,94.35513087582646
HG01361.paternal,0.04862539218012602,1820592,92425,AMR,88527,1816694,chr17,92425,95.78252637273465
HG01361.paternal,0.04593209860953571,1821406,88373,AMR,83661,1816694,chr6,88373,94.66805472259627
HG01361.paternal,0.04909648280725186,1820884,93589,AMR,89399,1816694,chr19,93589,95.52297812777142
HG01361.paternal,0.027881122608796004,1819690,53731,AMR,50735,1816694,chr22,53731,94.42407548714894
HG01361.paternal,0.043738794698267976,1820009,82920,AMR,79605,1816694,chr9,82920,96.00217076700434
HG01361.paternal,0.05346741605367995,1820866,101529,AMR,97357,1816694,chr11,101529,95.89082922120774
HG01361.paternal,0.03099927461367683,1819720,59436,AMR,56410,1816694,chr15,59436,94.90880947573861
HG01361.paternal,0.08843973490178358,1823626,168213,AMR,161281,1816694,chr1,168213,95.87903431958291
HG01361.paternal,0.03172259232432302,1819618,60647,AMR,57723,1816694,chr20,60647,95.1786568173199
HG01361.paternal,0.041070011069269455,1820355,78423,AMR,74762,1816694,chr16,78423,95.33172666182115
HG01361.paternal,0.07191541093109857,1822836,137232,AMR,131090,1816694,chr2,137232,95.52436749446193
HG01361.paternal,0.046346143917782606,1820734,88424,AMR,84384,1816694,chr5,88424,95.43110467746313
HG01361.paternal,0.013295204575450945,1818400,25882,AMR,24176,1816694,chr21,25882,93.40854648017927
HG01361.paternal,0.04401060464727902,1820334,83754,AMR,80114,1816694,chr12,83754,95.65393891635027
HG01361.paternal,0.040015884201316326,1820677,76839,AMR,72856,1816694,chr4,76839,94.8164343627585
HG01361.paternal,0.04994364141776561,1821373,95645,AMR,90966,1816694,chr7,95645,95.10795127816404
HG01361.paternal,0.03210975899271087,1819696,61432,AMR,58430,1816694,chr14,61432,95.1132960020836
HG01361.paternal,0.0414705916279918,1820519,79323,AMR,75498,1816694,chr8,79323,95.17794334556181
HG01361.paternal,2.7522052044200414e-06,1816725,36,AMR,5,1816694,chrM,36,13.88888888888889
HG01361.paternal,0.0531797869249767,1820861,101000,AMR,96833,1816694,chr3,101000,95.87425742574257
HG01361.paternal,0.04597913214223353,1821174,88216,AMR,83736,1816694,chr10,88216,94.92155618028475
HG01361.paternal,0.02077489900403434,1818637,39725,AMR,37782,1816694,chr18,39725,95.10887350534928
HG01358.maternal,0.02295320873627567,1818395,44164,AMR,41738,1815969,chr13,44164,94.50683814871842
HG01358.maternal,0.0487490698944763,1819686,92425,AMR,88708,1815969,chr17,92425,95.97836083310793
HG01358.maternal,0.04591132550395469,1820749,88373,AMR,83593,1815969,chr6,88373,94.5911081438901
HG01358.maternal,0.04910393477568153,1820180,93589,AMR,89378,1815969,chr19,93589,95.50053959332827
HG01358.maternal,0.02816072675681472,1818490,53731,AMR,51210,1815969,chr22,53731,95.30810891291806
HG01358.maternal,0.04363174298887442,1819501,82920,AMR,79388,1815969,chr9,82920,95.74047274481428
HG01358.maternal,0.053599274705349045,1819950,101529,AMR,97548,1815969,chr11,101529,96.07895281151198
HG01358.maternal,0.031191337883891487,1818678,59436,AMR,56727,1815969,chr15,59436,95.44215626892792
HG01358.maternal,0.08846535525204932,1822917,168213,AMR,161265,1815969,chr1,168213,95.86952256959925
HG01358.maternal,0.031678516629805614,1818993,60647,AMR,57623,1815969,chr20,60647,95.01376819958118
HG01358.maternal,0.04097024287393404,1819833,78423,AMR,74559,1815969,chr16,78423,95.07287402930262
HG01358.maternal,0.07188813997978274,1822206,137232,AMR,130995,1815969,chr2,137232,95.45514165792235
HG01358.maternal,0.04653136006163589,1819719,88424,AMR,84674,1815969,chr5,88424,95.75906993576405
HG01358.maternal,0.013305524777379342,1817666,25882,AMR,24185,1815969,chr21,25882,93.44331968163202
HG01358.maternal,0.04401609118337244,1819630,83754,AMR,80093,1815969,chr12,83754,95.62886548702151
HG01358.maternal,0.04003125355435003,1819953,76839,AMR,72855,1815969,chr4,76839,94.81513294030376
HG01358.maternal,0.049823987171108634,1820890,95645,AMR,90724,1815969,chr7,95645,94.85493230174082
HG01358.maternal,0.032120854943501115,1818974,61432,AMR,58427,1815969,chr14,61432,95.10841255371793
HG01358.maternal,0.04150485530258611,1819763,79323,AMR,75529,1815969,chr8,79323,95.21702406615988
HG01358.maternal,1.7621407366739482e-05,1815973,36,AMR,32,1815969,chrM,36,88.88888888888889
HG01358.maternal,0.05308583310214878,1820335,101000,AMR,96634,1815969,chr3,101000,95.67722772277227
HG01358.maternal,0.04604571061298146,1820365,88216,AMR,83820,1815969,chr10,88216,95.01677700190442
HG01358.maternal,0.020843269767659347,1817805,39725,AMR,37889,1815969,chr18,39725,95.37822529893015
HG02622.maternal,0.022579459220632772,1819707,44164,AFR,41088,1816631,chr13,44164,93.035051172901
HG02622.maternal,0.04796739264687719,1821675,92425,AFR,87381,1816631,chr17,92425,94.54260210981877
HG02622.maternal,0.045550218961356435,1822011,88373,AFR,82993,1816631,chr6,88373,93.91216774354157
HG02622.maternal,0.048662203869392365,1821578,93589,AFR,88642,1816631,chr19,93589,94.71412238617786
HG02622.maternal,0.02749867329998363,1820306,53731,AFR,50056,1816631,chr22,53731,93.16037296904952
HG02622.maternal,0.04303595206391478,1821175,82920,AFR,78376,1816631,chr9,82920,94.5200192957067
HG02622.maternal,0.05254724818618106,1822398,101529,AFR,95762,1816631,chr11,101529,94.31984950112776
HG02622.maternal,0.030774327822880174,1820056,59436,AFR,56011,1816631,chr15,59436,94.23749915875901
HG02622.maternal,0.08732717808477326,1825434,168213,AFR,159410,1816631,chr1,168213,94.76675405586964
HG02622.maternal,0.03137225816198992,1820175,60647,AFR,57103,1816631,chr20,60647,94.15634738733985
HG02622.maternal,0.04036786798739297,1821523,78423,AFR,73531,1816631,chr16,78423,93.76203409713987
HG02622.maternal,0.07111284586789522,1824143,137232,AFR,129720,1816631,chr2,137232,94.52605806225954
HG02622.maternal,0.04571595442017685,1821771,88424,AFR,83284,1816631,chr5,88424,94.18709852528725
HG02622.maternal,0.013086733908392312,1818712,25882,AFR,23801,1816631,chr21,25882,91.95966308631482
HG02622.maternal,0.04344175974294804,1821266,83754,AFR,79119,1816631,chr12,83754,94.46593595529765
HG02622.maternal,0.03931568197698704,1821843,76839,AFR,71627,1816631,chr4,76839,93.2169861658793
HG02622.maternal,0.04921375193407148,1822580,95645,AFR,89696,1816631,chr7,95645,93.78012441842229
HG02622.maternal,0.03135930023685322,1820959,61432,AFR,57104,1816631,chr14,61432,92.95481182445631
HG02622.maternal,0.040849960253499226,1821544,79323,AFR,74410,1816631,chr8,79323,93.80633611941052
HG02622.maternal,1.7064508244909823e-05,1816636,36,AFR,31,1816631,chrM,36,86.11111111111111
HG02622.maternal,0.052423289483071824,1822110,101000,AFR,95521,1816631,chr3,101000,94.57524752475247
HG02622.maternal,0.04541470624231311,1822097,88216,AFR,82750,1816631,chr10,88216,93.8038451074635
HG02622.maternal,0.02044175115121245,1819169,39725,AFR,37187,1816631,chr18,39725,93.61107614852108
HG02622.paternal,0.02265232384014068,1819725,44164,AFR,41221,1816782,chr13,44164,93.33620143102979
HG02622.paternal,0.04814406932262867,1821512,92425,AFR,87695,1816782,chr17,92425,94.88233703002435
HG02622.paternal,0.04547243003450053,1822291,88373,AFR,82864,1816782,chr6,88373,93.76619555746665
HG02622.paternal,0.0485810403965611,1821863,93589,AFR,88508,1816782,chr19,93589,94.57094316639775
HG02622.paternal,0.027535903079949485,1820387,53731,AFR,50126,1816782,chr22,53731,93.29065157916287
HG02622.paternal,0.043046701231701956,1821301,82920,AFR,78401,1816782,chr9,82920,94.55016883743367
HG02622.paternal,0.05276643898841047,1822162,101529,AFR,96149,1816782,chr11,101529,94.70102138305312
HG02622.paternal,0.030697029509338645,1820339,59436,AFR,55879,1816782,chr15,59436,94.01541153509658
HG02622.paternal,0.08730685191281584,1825607,168213,AFR,159388,1816782,chr1,168213,94.75367539964212
HG02622.paternal,0.03135719104259185,1820348,60647,AFR,57081,1816782,chr20,60647,94.12007189143733
HG02622.paternal,0.040319406637453044,1821753,78423,AFR,73452,1816782,chr16,78423,93.66129834359818
HG02622.paternal,0.07090150188201096,1824644,137232,AFR,129370,1816782,chr2,137232,94.27101550658739
HG02622.paternal,0.04563985141994064,1822048,88424,AFR,83158,1816782,chr5,88424,94.04460327512892
HG02622.paternal,0.013130208496560613,1818783,25882,AFR,23881,1816782,chr21,25882,92.26875821033923
HG02622.paternal,0.04335738966313452,1821558,83754,AFR,78978,1816782,chr12,83754,94.2975857869475
HG02622.paternal,0.03936433498380539,1821903,76839,AFR,71718,1816782,chr4,76839,93.33541560926092
HG02622.paternal,0.04924133526748583,1822676,95645,AFR,89751,1816782,chr7,95645,93.83762873124576
HG02622.paternal,0.03165411117854975,1820585,61432,AFR,57629,1816782,chr14,61432,93.80941528844902
HG02622.paternal,0.04084828829461841,1821692,79323,AFR,74413,1816782,chr8,79323,93.81011812462968
HG02622.paternal,6.0545781692827035e-06,1816807,36,AFR,11,1816782,chrM,36,30.555555555555557
HG02622.paternal,0.05237678713122841,1822334,101000,AFR,95448,1816782,chr3,101000,94.5029702970297
HG02622.paternal,0.045405206068514996,1822258,88216,AFR,82740,1816782,chr10,88216,93.79250929536592
HG02622.paternal,0.020436128304587357,1819327,39725,AFR,37180,1816782,chr18,39725,93.59345500314663
HG02717.maternal,0.02263375503899499,1818567,44164,AFR,41161,1815564,chr13,44164,93.20034417172357
HG02717.maternal,0.048052495208757554,1820509,92425,AFR,87480,1815564,chr17,92425,94.64971598593453
HG02717.maternal,0.04526062382822901,1821495,88373,AFR,82442,1815564,chr6,88373,93.28867414255485
HG02717.maternal,0.04871952763613173,1820461,93589,AFR,88692,1815564,chr19,93589,94.76754746818537
HG02717.maternal,0.02736853791540304,1819498,53731,AFR,49797,1815564,chr22,53731,92.67834211163016
HG02717.maternal,0.043000438409989156,1820214,82920,AFR,78270,1815564,chr9,82920,94.39218523878436
HG02717.maternal,0.05268264558108887,1821150,101529,AFR,95943,1815564,chr11,101529,94.49812368879827
HG02717.maternal,0.03071928264136796,1819118,59436,AFR,55882,1815564,chr15,59436,94.02045898108891
HG02717.maternal,0.08737408009541903,1824374,168213,AFR,159403,1815564,chr1,168213,94.76259266525179
HG02717.maternal,0.0313396342784018,1819198,60647,AFR,57013,1815564,chr20,60647,94.007947631375
HG02717.maternal,0.040484119598262695,1820294,78423,AFR,73693,1815564,chr16,78423,93.96860614870637
HG02717.maternal,0.07092948072865911,1823459,137232,AFR,129337,1815564,chr2,137232,94.24696863705259
HG02717.maternal,0.04580765256996217,1820591,88424,AFR,83397,1815564,chr5,88424,94.31489188455623
HG02717.maternal,0.013164649172855964,1817519,25882,AFR,23927,1815564,chr21,25882,92.44648790665327
HG02717.maternal,0.043391559007674975,1820331,83754,AFR,78987,1815564,chr12,83754,94.30833154237409
HG02717.maternal,0.03935527560940647,1820747,76839,AFR,71656,1815564,chr4,76839,93.25472741706686
HG02717.maternal,0.04922529964980239,1821543,95645,AFR,89666,1815564,chr7,95645,93.7487584296095
HG02717.maternal,0.031536960372299354,1819611,61432,AFR,57385,1815564,chr14,61432,93.41222815470765
